time,file,replicate,Nsurv,unit_ai,M_number,Mixture_abcSorted,formulation,spiroxamine,prothioconazole,tebuconazole,trifloxystrobin,bixafen,fluopyram,Psurv
72,32,r_f32_6,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,0
96,32,r_f32_6,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,32000,7360,1700,4830,0,0,0,0
0,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
4,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
24,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
48,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
72,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
96,32,r_f32_1,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,0,0,0,0,0,0,0,1
0,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
4,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
24,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
48,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
72,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
96,32,r_f32_2,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,2000,460,106,302,0,0,0,1
0,32,r_f32_5,10,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,1
4,32,r_f32_5,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,0
24,32,r_f32_5,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,0
48,32,r_f32_5,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,0
72,32,r_f32_5,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,0
96,32,r_f32_5,0,μg/L,M-633673-01-1,prothioconazole_spiroxamine_tebuconazole,16000,3680,848,2420,0,0,0,0
0,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
2,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
24,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
48,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
72,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
96,33,r_f33_1,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0,0,0,0,0,0,0,1
0,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
2,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
24,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
48,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
72,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
96,33,r_f33_2,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0156,0,0,0,3.343,0,3.316,1
0,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
2,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
24,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
48,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
72,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
96,33,r_f33_4,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0625,0,0,0,13.392,0,13.285,1
0,33,r_f33_5,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,1
2,33,r_f33_5,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,1
24,33,r_f33_5,2,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,0.2
48,33,r_f33_5,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,0
72,33,r_f33_5,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,0
96,33,r_f33_5,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.125,0,0,0,26.784,0,26.571,0
0,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
2,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
24,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
48,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
72,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
96,33,r_f33_3,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.0313,0,0,0,6.707,0,6.653,1
0,33,r_f33_6,10,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,1
2,33,r_f33_6,2,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,0.2
24,33,r_f33_6,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,0
48,33,r_f33_6,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,0
72,33,r_f33_6,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,0
96,33,r_f33_6,0,μg/L,M-636236-01-1,fluopyram_trifloxystrobin,0.25,0,0,0,53.568,0,53.141,0
0,34,r_f34_4,7,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,1
4,34,r_f34_4,7,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,1
24,34,r_f34_4,3,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,0.42857142857142855
48,34,r_f34_4,1,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,0.14285714285714285
72,34,r_f34_4,0,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,0
96,34,r_f34_4,0,μg/L,M-643153-01-1,bixafen_fluopyram,2000,0,0,0,0,197,200,0
0,34,r_f34_6,7,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,1
4,34,r_f34_6,0,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,0
24,34,r_f34_6,0,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,0
48,34,r_f34_6,0,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,0
72,34,r_f34_6,0,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,0
96,34,r_f34_6,0,μg/L,M-643153-01-1,bixafen_fluopyram,8000,0,0,0,0,788,800,0
0,34,r_f34_1,7,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,1
4,34,r_f34_1,7,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,1
24,34,r_f34_1,7,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,1
48,34,r_f34_1,7,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,1
72,34,r_f34_1,6,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,0.8571428571428571
96,34,r_f34_1,6,μg/L,M-643153-01-1,bixafen_fluopyram,0,0,0,0,0,0,0,0.8571428571428571
0,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
4,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
24,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
48,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
72,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
96,34,r_f34_3,7,μg/L,M-643153-01-1,bixafen_fluopyram,1000,0,0,0,0,98.5,100,1
0,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
4,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
24,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
48,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
72,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
96,34,r_f34_2,7,μg/L,M-643153-01-1,bixafen_fluopyram,500,0,0,0,0,49.3,50,1
0,34,r_f34_5,7,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,1
4,34,r_f34_5,7,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,1
24,34,r_f34_5,0,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,0
48,34,r_f34_5,0,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,0
72,34,r_f34_5,0,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,0
96,34,r_f34_5,0,μg/L,M-643153-01-1,bixafen_fluopyram,4000,0,0,0,0,394,400,0
0,35,r_f35_2,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,1
3,35,r_f35_2,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,1
24,35,r_f35_2,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,1
48,35,r_f35_2,9,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,0.9
72,35,r_f35_2,9,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,0.9
96,35,r_f35_2,9,μg/L,M-658159-01-1,prothioconazole_tebuconazole,625,0,79.39999999999999,77.5,0,0,0,0.9
0,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
3,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
24,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
48,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
72,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
96,35,r_f35_1,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
0,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
3,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
24,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
48,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
72,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
96,35,r_f35_3,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,1250,0,159,155,0,0,0,1
0,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
3,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
24,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
48,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
72,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
96,35,r_f35_4,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,2500,0,318,310,0,0,0,1
0,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
3,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
24,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
48,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
72,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
96,35,r_f35_5,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,5000,0,635,620,0,0,0,1
0,35,r_f35_6,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,1
3,35,r_f35_6,10,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,1
24,35,r_f35_6,0,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,0
48,35,r_f35_6,0,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,0
72,35,r_f35_6,0,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,0
96,35,r_f35_6,0,μg/L,M-658159-01-1,prothioconazole_tebuconazole,10000,0,1270,1240,0,0,0,0
0,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
4,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
24,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
48,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
72,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
96,36,r_f36_3,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,1710,0,272,144,0,0,0,1
0,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
4,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
24,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
48,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
72,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
96,36,r_f36_4,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,3090,0,491,260,0,0,0,1
0,36,r_f36_5,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,1
4,36,r_f36_5,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,1
24,36,r_f36_5,2,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,0.2
48,36,r_f36_5,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,0
72,36,r_f36_5,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,0
96,36,r_f36_5,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,5560,0,884,468,0,0,0,0
0,36,r_f36_6,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,1
4,36,r_f36_6,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,1
24,36,r_f36_6,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,0
48,36,r_f36_6,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,0
72,36,r_f36_6,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,0
96,36,r_f36_6,0,μg/L,M-678384-01-1,prothioconazole_tebuconazole,10000,0,1590,841,0,0,0,0
0,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
4,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
24,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
48,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
72,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
96,36,r_f36_2,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,953,0,152,80.10000000000001,0,0,0,1
0,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
4,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
24,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
48,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
72,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
96,36,r_f36_1,10,μg/L,M-678384-01-1,prothioconazole_tebuconazole,0,0,0,0,0,0,0,1
0,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
3,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
6,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
24,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
30,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
48,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
54,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
72,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
78,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
96,37,r_f37_1,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
0,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
3,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
6,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
24,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
30,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
48,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
54,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
72,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
78,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
96,37,r_f37_3,7,μg/L,M-687211-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
0,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
3,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
6,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
24,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
30,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
48,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
54,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
72,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
78,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
96,37,r_f37_4,7,μg/L,M-687211-01-1,trifloxystrobin,23.8,0,0,0,23,0,0,1
0,37,r_f37_5,7,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,1
3,37,r_f37_5,7,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,1
6,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
24,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
30,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
48,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
54,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
72,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
78,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
96,37,r_f37_5,6,μg/L,M-687211-01-1,trifloxystrobin,33.2,0,0,0,32,0,0,0.8571428571428571
0,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
3,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
6,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
24,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
30,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
48,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
54,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
72,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
78,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
96,37,r_f37_2,7,μg/L,M-687211-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
0,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
3,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
6,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
24,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
30,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
48,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
54,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
72,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
78,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
96,38,r_f38_4,7,μg/L,M-687212-01-1,trifloxystrobin,14.5,0,0,0,14,0,0,1
0,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
3,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
6,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
24,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
30,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
48,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
54,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
72,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
78,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
96,38,r_f38_5,7,μg/L,M-687212-01-1,trifloxystrobin,20.72,0,0,0,20,0,0,1
0,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
3,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
6,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
24,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
